34410070792,200000
34443625736,-1000
2199074111752,-2800
4398130921736,-2800
34460403208,-1000
1099562484232,-100000
4398147699208,-1000
70368828065032,-1000
140737538687752,200000
2199073620232,200000
1099561992712,200000
70368794510088,200000
35184422421256,200000
2199073603848,-2800
1099561976328,-100000
1124074248,200000
620758280,-2000
637535752,200000
1157629192,-1000
1174406664,200000
587203336,200000
140737572242696,-1000
140737589020168,200000
4398147207688,200000
70368844842504,200000
35184472753672,200000
4398147191304,-1000
4398147183112,-1000
4398130430216,200000
35184455976200,-1000
4398130413832,-2800
4398130405640,-2800
2231371016,-2800
2248148488,200000
1099561968136,-100000
2199073595656,-2800
2199073653000,-2800
4398130462984,-2800
4395632136,200000
4398147240456,-1000
8673821960,0
4398130528520,-2800
1099562091016,-100000
4398147305992,-1000
17230201608,200000
2199073849608,-2800
1099562222088,-100000
4398130397464,200000
2199073587480,200000
4398147174936,200000
4398148223496,-1000
1099561959960,200000
1099595514904,200000
2199123919896,200000
4398131446024,-2800
68820141576,200000
68769809160,200000
68803364104,-1000
2199074636040,-2800
1099563008520,-100000
4398130397480,200000
2199073587496,200000
1099561959976,200000
4398147174952,200000
4398149272072,-1000
1099595514920,200000
2199123919912,200000
4398132494600,-2800
137539618312,200000
137489285896,200000
137522840840,-1000
2199075684616,-2800
1099564057096,-100000
4398130397512,-2800
2199073587528,-1000
1099561960008,-100000
4398147174984,-1000
4398151369224,-1000
1099595514952,-2800
2199123919944,-1000
4398134591752,-2800
274978571784,200000
274928239368,200000
274961794312,-1000
2199077781768,-2800
1099566154248,-100000
549839701256,-1000
2199073587592,-1000
4398130397576,-2800
1099561960072,-1000
549806146312,-2800
2199081976072,-2800
4398138786056,-2800
549856478728,200000
4398155563528,-1000
1099570348552,-100000
34410078728,-2800
34410086920,-2800
34410103304,200000
140737539211784,-5600
70368795034120,-2800
35184422945288,-2800
1124598280,-2800
587727368,-2800
34410136072,-2800
4345823752,-100000
34410201608,-2800
34410332680,-2800
17230725640,-2800
137522840616,200000
2199074635800,200000
4398131445784,200000
274961794120,-1000
1099595515144,-1000
2199107143176,200000
8796176911368,200000
17592269935624,-1000
68769808920,200000
68803363864,200000
549814534664,-2800
137489285672,200000
2199075684392,200000
274932433416,-2800
137491382792,-2800
2199077781576,200000
4398132494376,200000
4398134591560,200000
4398147175176,200000
318771720,-2800
1124082184,-2800
1124106760,200000
587211272,-2800
352326664,-1000
587219464,-2800
587235848,200000
1124090376,-2800
2199123920136,-1000
1099612292616,200000
274928239176,-1000
549806146184,-1000
1099561960200,200000
4398096844296,200000
8796143356424,200000
17592236380680,-2800
140737538695688,-5600
35184422453768,200000
140737538703880,-5600
4345365000,-2800
17230463496,-2800
34410594824,-2800
68770857480,-2800
70368794542600,200000
70368794518024,-2800
35184422429192,-2800
70368794526216,-2800
35184422437384,-2800
140737538720264,200000
4345307656,-100000
4345315848,-100000
4345332232,-100000
140737538753032,-2800
70368794575368,-2800
35184422486536,-2800
1124139528,-2800
587268616,0
140737538818568,-2800
70368794640904,-2800
35184422552072,-2800
1124205064,-2800
587334152,-2800
4345430536,-100000
17230209544,-2800
17230217736,-2800
17230234120,200000
140737538949640,-5600
70368794771976,-2800
35184422683144,-2800
1124336136,-2800
587465224,-2800
17230266888,-2800
4345561608,-100000
17230332424,-2800
4398130921496,200000
2199074111512,200000
34410070552,200000
34443625496,200000
68770333192,-2800
34411119112,-2800
70368828064792,200000
35184455975960,200000
587203096,-2800
588251656,-2800
1124074008,200000
620758040,-2800
1157628952,200000
1125122568,-2800
140737538687512,200000
2199073619992,200000
68769841672,200000
4398130413592,200000
4398130405400,200000
140737539736072,-5600
70368795558408,-2800
35184423469576,-2800
140737572242456,200000
4398130429976,200000
70368794509848,200000
35184422421016,200000
2199073603608,200000
68769825288,-2800
2199073595416,200000
2231370776,200000
68769817096,-2800
4398130462744,200000
2199073652760,200000
4345299480,200000
4378854424,200000
68769874440,-2800
4346348040,-100000
4398130528280,200000
8673821720,200000
68769939976,-2800
2199073849368,200000
17230201368,200000
68770071048,-2800
17231249928,-2800
34410070568,200000
34443625512,200000
2199074111528,200000
4398130921512,200000
137489809928,-2800
34412167688,-2800
140737538687528,200000
70368828064808,200000
70368794509864,200000
2199073620008,200000
137489318408,200000
35184455975976,200000
4398130413608,200000
4398130405416,200000
140737540784648,-5600
70368796606984,-2800
35184422421032,200000
2199073603624,200000
137489302024,-2800
2199073595432,200000
2231370792,200000
1124074024,200000
1157628968,200000
1126171144,-2800
140737572242472,200000
589300232,-2800
4398130429992,200000
4345299496,200000
4378854440,200000
2199073652776,200000
4398130462760,200000
137489351176,-2800
4347396616,-100000
8673821736,200000
4398130528296,200000
137489416712,-2800
17230201384,200000
2199073849384,200000
137489547784,-2800
17232298504,-2800
68803363880,200000
4398132494360,200000
4398131445800,200000
4398130397240,-1000
2199075684376,200000
68771906056,-2800
2199073587256,-2000
137489285656,200000
137522840600,200000
68769808936,200000
2199074635816,200000
137490334216,-2800
